Date,Natural_Gas,Berkshire,Nasdaq_100,Apple,Google,Crude_oil,Microsoft,Tesla,Nvidia,Platinum,Amazon,Ethereum,Gold,Meta,Bitcoin,Netflix,Silver,Copper,S&P_500
2023-12-26,3.605938244976195,-0.07234552990781529,-0.2731950523472013,-0.337379188816017,-0.2595031283526857,-0.2661386660055151,-0.2575671285430026,-0.26789942081820145,-0.1951429559403726,0.0,-0.2750545422104036,-0.29172992679636783,-0.3725823988560213,-0.29048141227174534,-0.17185912631848604,-0.2750597677923603,0.0,0.0,0.0
2023-12-22,-1.331642307530955,-1.7669787034088544,-0.21150054904804197,0.2318797129084504,1.339049619644173,-0.5506767254040127,0.45328133552021355,-0.5114504272741189,-0.6438539748501192,0.0,-0.12929236245151332,0.7785049801125722,1.0311986422804427,-0.11270862997415289,-1.5062548965144305,0.37424768960079596,1.8496427330655778,0.7065538633239727,0.0
2023-12-21,3.2147909570254454,-0.7352059499667946,0.42108576107752493,0.07910426265396941,-0.5334185439721,-0.13824129919828185,-0.5429858994432567,0.0011348407693277458,0.07276758736980608,0.0,0.20535556545506797,-1.6221019195389044,0.24137683715120758,0.503700863646976,-0.26477485236864345,-0.5902874838872284,-0.8211957418138421,0.5088950150397253,0.0
2023-12-20,0.8989744260455788,-0.49708706034065536,0.19336881910527895,-0.2370175514640599,1.9042907996300509,-0.40994573887187963,0.880504714787924,-0.2305002122719506,0.3556445385361735,-0.25988756514916533,0.5997643759028889,-0.9076999300298152,-2.4010564450820366,-0.5229928388198486,0.7410001595568952,1.434056943714418,-0.6744182178395132,-0.8669992174102856,0.0
2023-12-19,1.2340482788394398,-0.0069658549531719065,-0.25673144863222486,-0.33869218619944996,-1.1352203721949101,-2.335089015458622,-0.3767444568313802,-0.18719821550128893,0.7119138768648908,-0.17188981478542767,-0.18291457483523896,-0.03441641252968715,2.493540998325934,0.5120291926890755,-0.38037754220291564,-0.2061389189735306,-0.3484131429501265,1.0092596093286348,0.0
2023-12-18,-0.5816456013639955,0.3935172862897902,-0.2129417546473085,0.3758121457740003,0.1412690250699049,3.3497093797294744,-0.2696718046872072,-0.20302607426257926,-0.6102444023415777,-0.36443137597307385,0.5186254672782578,-0.4559639576978429,-1.3257053451986185,-0.31395620362216525,-0.1662434656652497,0.9407264752846206,-0.12009839538569017,-1.09573139858074,0.0
2023-12-15,-0.4976919087741957,-0.9688533001501801,2.5384548800075266,0.7114960367017947,-0.10574699029698902,-0.4245484472224835,2.1627650801183522,-0.563639999510425,-0.5686493928946711,-0.2456494711941056,0.10142547090559367,-0.8628849257234837,0.9516620753260685,0.06756421392218508,-1.0479828795085755,-0.50144882500932,-0.37547639437632163,-0.37079522232077156,0.0
2023-12-14,-0.31064203854392153,-0.10908537137056933,-1.0601703151546895,-0.8678169837898737,-0.45210890648457014,3.1436998273863574,-0.807788887414758,0.2558671294976336,-0.3911418557404649,0.16640935408245097,-0.8455921432898305,0.49637595277602464,-0.23272809429689623,-0.7065501922183232,0.47281992771106585,-0.6421104797642646,1.1583999249711003,0.732163151643529,0.0
2023-12-13,0.6580966197853417,-0.19158694309904267,-0.574843600825904,-0.10584798950911992,-0.45185969638571155,0.0092346415861044,-0.5358593603673013,-0.2657830411215322,0.04824910477351988,-0.47173199994929477,-0.2870475633835411,-0.21437052663443765,3.8115837927980807,-0.35880351320655474,-0.05294969848364458,0.036648292726944434,-0.35671386436653174,-0.6964146543373745,0.0
2023-12-12,0.14980696568638754,0.7797055525801228,0.4925418206883676,-0.4166530731487271,0.6319807722940284,1.015490853534335,-0.1448686239429749,-0.911054533104725,0.018783712651564116,0.4353275908985456,-0.019046596156351205,0.09190731888356891,-2.8031060494143913,1.267293275260295,0.28415163407916155,-1.3064875851992461,-0.8143307242520306,1.248557688662072,0.0
2023-12-11,-0.24385166550794254,-0.23361922509480448,-0.23533599177430717,-0.23567006669357096,-0.2373819141353566,-0.24082027072165682,-0.23666594799544666,-0.23804564474688958,-0.23309600222838475,-0.2435109083684724,-0.23672932692627421,-0.22636653201763438,4.00688942441223,-0.23212338264684163,-0.2256702363190644,-0.23089143419000305,-0.23799861920696805,-0.23911225583861276,0.0
2023-12-08,-0.9739114872751262,-0.5821139126761835,-0.3503577796672996,-0.12676095394995388,0.383012317022803,0.5803350629581707,-0.6038103451281395,0.437428483031119,-0.6408486687625744,1.0236131140566236,-0.16750797808571521,-1.0558096138937159,1.7898631652457642,-1.1630977556945903,-1.152830925465657,-0.6839357576968578,1.9422298126203545,1.3445032233609784,0.0
2023-12-07,1.4379428249016226,-0.6573166618659008,-0.004447849077594433,-0.7590682092454962,2.624448662768873,0.21219677118959812,0.2675216419393478,-0.14569693293954042,-0.49098140049583583,0.017117512928201864,0.45890891807116463,0.9693771388872128,-1.3914268383008643,0.1848928138695511,0.03870434672557129,-0.2898252041322041,-1.6804992097577958,-0.7918483254659119,0.0
2023-12-06,-1.3202416708571694,0.5854156614579963,-0.3036652881056002,-0.4011564685948329,-2.4418910931202147,1.5334305378274045,-0.1299354449202336,1.0603068281333943,0.7375403102626108,0.3577771435640623,-0.6860067359667948,-0.54605049836477,-0.2988025886584459,-1.0633415386775733,0.8998893568646625,1.167035315253705,0.3465942964124274,0.5031018774893724,0.0
2023-12-05,-2.3251545351324614,-0.44909527396939297,-0.4586474201849976,1.8730799840473271,0.3076361259356194,-1.1302903772125628,-0.10920756637940991,-0.10358385620042135,-0.6257749421505946,-0.3857561475691534,0.21516711848262596,0.7246967353359239,0.948685562207486,1.136897180535533,0.858122610887121,-1.3177491401347137,0.6920121755414319,0.14896176596063831,0.0
2023-12-04,0.2855646917233481,0.5827228232421685,-0.2800809048374994,-1.8702941126458903,0.5359574303671294,-0.3631175815947724,0.734798822723794,-1.528146073964827,-0.008861193223480418,-0.7620973869706208,-0.5524769988022845,-0.40808249750835046,2.1938844965446953,0.03314890597913123,-0.39111252471103125,1.4473103561044622,1.050678164800502,-0.6997964172264749,0.0
2023-12-01,0.19606071083398685,0.05801652067830052,0.60427729142358,1.1671118129552729,-0.04574279671779516,0.33391147804947,1.0061699155683,1.8182013853282857,-0.04082369547921377,-0.1260581548666514,-0.19582703188009248,-1.2015188818566032,-1.385276776109317,-0.38557298032416876,-1.6215411887528144,-0.1527912137052989,-1.5273594266130326,1.4987630314677924,0.0
2023-11-30,3.134231302225133,-0.576671372254015,1.0363505277254887,-0.2154708170215811,0.017781557173778446,0.6353859257390784,-0.48669714479120335,-0.18866320066135198,0.38642417451544037,-0.18776280987092722,0.7231433229835276,-0.9242817391511927,-0.9218222540391294,0.48166999085852924,-1.0765123447988572,-0.3303747037932547,-0.7396448254325975,-0.7670855894068663,0.0
2023-11-29,0.22504954931116564,0.45510209421584497,-1.3705050065546778,-0.3849526514325397,-0.9413149968383434,-1.1647874301656533,-0.24165360907489444,0.5256967821660687,-0.7415025290392248,0.14503941393030453,-1.0685757566378944,0.6284619112339035,1.4747822570785418,-0.6656783597576518,2.0915353627029254,-0.827078829089676,1.488457807584814,0.371923990366987,0.0
2023-11-28,-1.7154161225085511,0.3444118335330776,0.6206787328590585,0.5347947880716017,0.04218555238837112,0.2871713093400273,0.15895195283011493,0.7616186842663931,0.7319247448005889,-1.776410694626179,0.694717549470017,0.914449816863497,-1.7615824426108204,0.02111780830765387,0.9289201948596686,0.5684963313519386,0.4079400424886817,-1.76397008168514,0.0
2023-11-27,3.9947115870417798,-0.11006589822846624,-0.25659362469928537,-0.21042430305083054,-0.16078632847576313,-0.22677543690138097,-0.2048731920424952,-0.29709820569987216,-0.2264865385866888,-0.3090676514485153,-0.1547780824217726,-0.19289769538815776,-0.34921485738559854,-0.15647062635769035,-0.28891056011832095,-0.16301350431769676,-0.26647462671627953,-0.42078045520296564,0.0
2023-11-24,-0.4492544155003213,0.37807345854107277,-1.0356079168093362,-0.18450045451588784,-0.36540121425562466,0.9714014051301714,-0.711495159721463,-0.22100993356720758,0.2792824985776883,-0.7842722822583461,-0.7450572859563046,1.9867266769980596,-0.5057842235575092,-0.9394945269042999,2.4602177370984397,-0.8083897121785165,-0.23239714201422626,0.9069624908936115,0.0
2023-11-22,0.05916465386281702,-1.0968188304072024,1.8433998114121728,-0.06790396619076336,-0.3946182619586164,-0.4524877816953069,1.1598191538655196,0.17692525013102714,1.998246090316315,0.4446750441533649,0.6106023990862572,-0.8700380827069483,-0.5929416561672889,0.38602424593374807,-1.0361922075533887,0.4863399618496381,-1.3335940920057627,-1.3206017319255852,0.0
2023-11-21,2.3430332645119605,-0.13525425615220776,0.01592054824440073,-0.23659026674434716,0.7722134382000875,-1.3791858244514896,0.595951582612361,0.002752528073453406,-1.329415070801611,-1.7486533448128059,1.715018362314424,0.023327920345987324,-0.11275217681245046,0.2718066798443495,0.2032713168361292,0.07157471535660369,-0.30590677255225146,-0.7671126440125927,0.0
2023-11-20,0.09707639594812909,0.5872962046732808,0.22945260059008477,0.31602464526915375,0.3329347986572937,-1.6404690507821034,1.4261956771147801,-0.1568740198682821,-0.5416681556045491,-0.9582113058190804,-0.8001904455204749,-0.3160323506463418,-1.0241961452456885,0.628619431977731,-0.5534987199778345,0.2914535731349755,-0.6438553627342808,2.725942228833207,0.0
2023-11-17,-0.250565118449097,-0.25507207606944754,-0.25281312043545034,-0.252389581120217,-0.25010575903635945,-0.22781963473671182,-0.2554431061015955,-0.2511718697076995,-0.2552985227033754,0.0,-0.2515591034986806,-0.25377196622522114,3.7498694865857978,-0.2545121488705132,-0.2533505487510932,-0.255389575347253,-0.23060735553308317,0.0,0.0
2023-11-16,0.052449077715995024,-0.8555179200768965,-0.26069848081279157,-0.25511804032671387,-1.6183180719239352,0.45857984370478977,-1.9184918688296642,-0.7118451201376963,-0.38902222571619743,0.0,-0.5037959245103362,0.9700704317131686,1.1570829603098438,0.7475365344483436,0.743370610331313,0.7028740855989101,1.6808441085118684,0.0,0.0
2023-11-15,-1.0953699414672717,-0.09703032468970713,-0.2298066684060143,-0.24046558219968447,-0.5836194109312677,3.0664199564708916,-0.23139305274742136,0.06890340000059622,0.8583031246181011,0.0,0.5103005236394045,-0.7805746428558648,-0.8158393730237465,-0.8093024788984186,0.13059606477526878,0.7964897999802991,-0.5476113942651641,0.0,0.0
2023-11-14,1.5906518549933906,-0.6524638100087383,0.031859448790097104,0.33776055717049197,1.879429357624492,-0.7508802966295669,-0.21483727105063777,-0.4389704179789554,-1.0616767175159056,0.0,-0.9776539844400741,0.465860476704141,1.1560196805259935,0.6850519252560667,-1.2656445079686391,-1.5138327035557984,-0.0408747311130928,0.7702011391967369,0.0
2023-11-13,1.2555782412721506,2.108933781429649,-0.9413980872504382,-0.8356819088269112,-1.5462770155639345,0.620523112345543,-0.6351805628886676,0.32971376960757404,0.2461569963947566,0.0,-1.2204738509180948,1.161153570992332,0.7027620206771901,0.2995936680075801,-0.8454226465997402,-0.8744391466883914,-0.16424730483958855,0.33870536284899033,0.0
2023-11-10,-2.019929088229847,-1.3641215840895622,0.7872963023672281,1.4070214017820863,1.1073156714842336,-0.6553624114075103,0.7855729166688528,-0.9099613896672846,-0.3219126290315493,0.0,0.7586527730252387,-0.31962808578871116,0.20629448316475982,-0.009791480315910202,0.5254132334936307,1.4815496910699433,-0.7195521759871316,-0.7388576285384677,0.0
2023-11-09,0.7129523697660388,-0.4309085992723712,-0.3455977256872292,-0.7585568259146496,-0.6030192046438833,0.17258650882929652,-0.6067789866373947,0.009152276755958115,0.5210738955472218,0.0,-0.956705883992702,2.212095347744134,-0.38029536061620056,-0.6244933780569594,2.3488770911051184,-1.257902944910708,0.2536451931416853,-0.26612377315735547,0.0
2023-11-08,1.032639077279533,0.3983027516992367,0.03494014723242309,0.10628704129451418,0.7248403199000526,1.7237430309666049,0.588254195245483,-0.5372457685843567,-0.8851532565397819,0.0,1.0858081724322464,-2.3236061460491717,-0.07335869161156809,-0.3612958716657546,-1.7087010838620627,-0.18385756545111534,-0.04375642770088856,0.42216007541460654,0.0
2023-11-07,-0.38218398484192906,-0.8242128059528478,-1.1172849793927846,1.8892084934155597,-0.3503164300574577,-1.3909712580176226,-0.8843719484882157,-0.24629247302222892,-0.9434464678658722,0.0,0.6180433299941738,1.6851582460171137,0.12758057349110002,-0.2866158537653487,0.11641605119296385,1.7663962274676586,0.32129922019934426,-0.09840594037360623,0.0
2023-11-06,0.49089356479770263,2.7292396100094907,0.2379357757556144,0.1099767696314944,-0.8171253846371368,-0.8202251141205271,0.10266293973492192,0.5198855303021724,1.205237685159191,0.0,-0.2208787391897584,0.3753328384552241,-0.8874526159696311,0.1527200667775216,-1.3508790030858104,0.048948943652199664,-1.476493625119692,-0.399779242152978,0.0
2023-11-03,-1.728766925188831,-1.3915537345624673,0.06582146483473125,0.11313043511380019,0.4843149649040872,1.3172375943953587,-0.5529498764438402,-0.5233565352840337,-0.4153773413361637,0.0,-0.6167494385259966,-0.7654642988037056,0.8503898677103462,0.2413200550964577,1.7155253861260347,0.15683549224709503,1.7637178779810805,-0.7140749882639549,0.0
2023-11-02,0.44904097717725744,-0.4673682997002824,0.557283012676391,-0.732332531162635,0.10619190589957296,-1.5701877156105666,0.16547140228622648,0.2708262207789761,-0.2418769579180887,0.0,0.918899344361925,0.9779571034297836,-1.3585912548551229,1.4736431848792904,0.9027686936718682,1.0881079961263693,-1.9960496517430932,-0.5437834302978718,0.0
2023-11-01,1.3930666283604174,-0.6187166419392827,-0.8372476786215312,-2.164891350005427,0.1837808356464679,-0.5174527953670621,0.4939238772538747,-1.0930454357823975,-0.08547959182751713,0.0,0.6995404280614607,1.4029958583931943,1.1376178674252833,-1.3175374641508117,0.13723533992645406,-0.17474073130789836,0.8779255570867552,0.4830252968480192,0.0
2023-10-31,2.805848230232204,-0.06375219090649559,-0.2860590792614677,-0.6053679011339228,-0.19638990236861711,0.7045098758941605,-0.8707102049198826,0.24450338569362734,1.1174486549062557,0.0,-0.4732211521196115,-1.514154867290713,0.7501077379093236,-0.10676359691697974,-1.2732001092231438,-0.43662775995690667,0.3759762111912471,-0.1721473317290789,0.0
2023-10-30,-2.3363659318390577,0.8851394023088641,-0.67810919328813,0.20035462625678213,-0.07909765842071233,-0.29351459137817476,0.17615402831550778,0.1725357950918075,-1.3955891597014995,0.0,1.3998061141373346,-0.06495696259465024,-1.0152346402890087,1.6145136982171155,-0.25530038347103945,0.9891013430883736,-0.03452331461432542,0.7150868281808136,0.0
2023-10-27,-1.7844907786809496,-0.0647658813013105,0.49413903990240393,0.46341003161576455,1.3077339017257568,0.01574488527471748,0.7665464639828448,-0.45379830758612455,0.3212528403655173,0.0,1.6236179070860854,0.1045766620949582,-1.8487911631874152,0.29494217103898757,0.239635468400658,0.03949386593115842,-1.8505402115511906,0.33129310488813846,0.0
2023-10-26,3.8686945573296567,-0.2974609886818547,-0.26172346547671926,-0.242120761472303,-0.2298364366490822,-0.27486624611254906,-0.2301485659046803,-0.23960212527676308,-0.22445275401693562,0.0,-0.34640254179158464,-0.1632973565307221,-0.37192991402280307,-0.034394468498345425,-0.2402935976962687,-0.21184438690775947,-0.1649849065196481,-0.3353360417716376,0.0
2023-10-25,-2.023734380316042,0.10146330109407148,0.1411829858082695,-0.4646228718248579,1.8471494963707324,1.0320878918070788,1.7314004234323908,-0.08816276206381295,-0.7781539654128999,0.0,-0.28874720802569936,-0.4257844926948781,-0.5153851363430989,-1.0527506326132532,1.311491305606977,-0.0755666231995858,-0.453751582657927,0.0018842510325345239,0.0
2023-10-24,0.37073468703358076,-0.29927645194231645,-0.4101829670177037,-0.4044945868044531,-0.569072367234233,-0.3494775446003557,-0.5611241502764994,-0.20057486856673631,-0.2688083180627854,0.0,-0.4973213162880715,0.28008839158920085,3.6897162350755015,-0.6075535375021766,0.3817551465830502,-0.2474119810344335,-0.20258373177360248,-0.1044126391779661,0.0
2023-10-23,1.8487260950419964,1.1827932175366147,-0.02735646561974895,0.9611495426335368,-1.2929324453242386,-0.5312494445406614,-0.41533816352364533,0.9714600676240506,0.8353446563744034,0.0,0.18068344753011684,-0.3708644023077574,-2.2724946477837618,-0.04015779624898775,-0.5758977622379505,0.5028293995738716,-0.7155750716033752,-0.24112022712446288,0.0
2023-10-20,1.0696479608528286,-0.33535993750408355,0.7432657615077599,0.36652719288695956,-0.013524508750934614,-2.2421462593842687,0.04241798727915887,-0.21085620156626264,-0.005786591819860541,0.0,0.47620943803737215,-1.2131990973364255,0.0,0.5053968987488802,-0.9504824757734107,1.7678898328222872,0.0,0.0,0.0
2023-10-19,-0.30332319052234813,-0.4186360016528149,-0.4001434248268759,-0.41926364862149873,-0.26806945649912767,2.657444497224516,-0.24568778433292984,0.16061113446041325,-0.19132438656375172,0.0,-0.13700630441873676,-0.7780168078920459,0.0,-0.5511639138667925,-0.9333275447565317,1.8279068322685241,0.0,0.0,0.0
2023-10-18,-0.18235024291800328,0.7378342470013665,-0.37281667890767883,0.08281470700452372,-0.1206385514171283,1.6041260216136701,-0.011229934280933952,-1.1072334600069689,1.5356320724621477,0.0,-0.9795330740233237,-0.4028027682564667,0.4121696789293215,0.04053577436086638,-0.12739512032170835,-2.5790210706647265,0.9128726189142198,0.5570357805108216,0.0
2023-10-17,0.10202384549186326,-0.3604043491818706,0.02647321628847566,0.005981759136993603,-0.16953600288483928,3.060753008295496,-0.7708119716042807,-0.6789381109709312,0.6975757275723183,0.0,0.26167968111358586,0.5793528523089754,-1.2570365887652553,-0.22087586815943394,0.385773917214514,-1.2718515455001735,-0.9178171519460945,0.5276575815906571,0.0
2023-10-16,0.3327398806643916,0.46053645485285266,-0.4079463548750509,-0.4510182214735568,0.10050848853343697,0.23882451379817846,0.31476108991727236,-0.35175298341610417,-1.528601835702463,0.0,-0.5210277237362123,1.709508998838105,0.026449435258950077,-0.26554655715280545,2.721478100439576,-0.532062870796252,-0.8216468670010967,-1.0252035481492219,0.0
2023-10-13,-0.6164476005857125,-0.6790620739819849,-0.11007023038583223,-0.2823989708868248,-0.5055574871718996,0.9497138999290157,-0.3574095028659115,0.10991754226599347,0.4071475681210411,0.0,-0.0591198180628477,-1.5092900543858658,1.4136381747470055,0.5207685416397922,-1.9278078440630237,0.30854390408550464,2.288850771445435,0.0485831801561153,0.0
2023-10-12,0.805983139881354,0.009461540702686023,-0.1815331466324103,0.5044151623875692,0.24939339311101041,0.20617807089074844,-0.5515044935104377,0.45377413252886056,-0.006738036351794738,0.05856799119007909,1.076265528704634,1.3508646738425154,-2.782893054784978,-0.281042289758003,-0.2136386247649112,0.8696535120650766,-1.9255303481431274,0.3583228486411289,0.0
2023-10-11,1.232014815854753,-0.0294502187274933,-0.5503916545835057,-0.8145460852648662,0.07442380300347108,0.4766528339525812,0.014556108231937145,-0.41371618559011614,-1.0275546838233656,0.0,-1.212078561516065,0.1895362057695251,0.05901955382398328,0.06848650922926361,2.848476248386408,0.8532437769637538,-0.6238536992680631,-1.1448187664422023,0.0
